TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   81.65   49.60   68.22  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
  140.17   86.90 -134.79   0.0016500
TEXTURE AT STRAIN =    0.6500
   1.110   1.270   0.708  <-- length of phase ellipsoid axes
   -3.83    1.63   53.72  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
  140.20   87.20 -136.25   0.0016500
