TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  151.53  101.24   90.30  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
  133.36   56.40 -135.22   0.0003500
TEXTURE AT STRAIN =    0.6000
   2.124   3.179   0.126  <-- length of phase ellipsoid axes
  -56.95    1.55 -171.04  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
  133.32   56.68 -135.14   0.0003500
